stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_associated_place,wheelchair_boarding
  55710,055710,"George Waterman & Greenville",,  41.838904, -71.483073,,,0,,gwgr,0
  55720,055720,"Woonasquatucket opposite Humbert",,  41.844625, -71.477048,,,0,,,0
  55725,055725,"Woonasquatucket after Tag",,  41.838161, -71.471598,,,0,,,0
  55735,055735,"Broadway after Pallas",,  41.821040, -71.424375,,,0,,,0
  55745,055745,"Veterans Memorial before Greenwich",,  41.698631, -71.462598,,,0,,,0
  55780,055780,"Opposite 100 Bullocks Point",,  41.775562, -71.363470,,,0,,,0
  55785,055785,"Bullocks Point before Washington",,  41.772840, -71.363209,,,0,,,0
  55800,055800,"Bullocks Point before River",,  41.764708, -71.360851,,,0,,,0
  55805,055805,"110 Bullocks Point",,  41.775474, -71.363246,,,0,,,0
  55810,055810,"Bullocks Point after Willett",,  41.777805, -71.363138,,,0,,,0
  55815,055815,"Opposite 585 Taunton",,  41.821728, -71.358210,,,0,,,0
  55825,055825,"385 Newport",,  41.867778, -71.354338,,,0,,,0
  55845,055845,"Pawtucket after Clifford",,  41.843997, -71.351166,,,0,,,0
  55850,055850,"Pawtucket before Weeden",,  41.846205, -71.352643,,,0,,,0
  55860,055860,"Beverage Hill after George Bennett",,  41.860754, -71.363433,,,0,,,0
  55870,055870,"Beverage Hill before Green Lane",,  41.860790, -71.359149,,,0,,,0
  55880,055880,"Newport & Beverage Hill",,  41.860846, -71.355071,,,0,,nebh,0
  55885,055885,"Pawtucket opposite Weeden",,  41.846341, -71.352984,,,0,,,0
  55895,055895,"Elmgrove before Woodbury",,  41.845002, -71.391836,,,0,,,0
  55900,055900,"Hope before Whiting",,  41.843297, -71.397779,,,0,,,0
  55930,055930,"Main between Ascension & Arnold",,  42.001217, -71.515840,,,0,,,0
  55931,055931,"River after S Main",,  41.999840, -71.517272,,,0,,,0
  55935,055935,"River after Sayles",,  42.000998, -71.517546,,,0,,,0
  55940,055940,"Opposite 252 River",,  42.002702, -71.517927,,,0,,,0
  55945,055945,"River opposite Canal",,  42.003664, -71.520338,,,0,,,0
  55955,055955,"Walmart (Providence)",,  41.845887, -71.417196,,,0,,walp,0
  55965,055965,"Power before Prentice",,  41.870835, -71.418006,,,0,,,0
  55975,055975,"Lonsdale opposite Palm",,  41.879887, -71.400046,,,0,,,0
  55980,055980,"Lonsdale opposite Barber",,  41.882907, -71.400217,,,0,,,0
  55990,055990,"Exchange after Broad",,  41.879692, -71.385956,,,0,,,0
  55995,055995,"Dexter after Goff",,  41.879364, -71.388113,,,0,,,0
  56000,056000,"Dexter & West Hunt (before School)",,  41.889057, -71.399262,,,0,,dewh,0
  56030,056030,"Lonsdale before Front",,  41.906502, -71.403560,,,0,,,0
  56035,056035,"Lonsdale after Orchard",,  41.884866, -71.400547,,,0,,,0
  56045,056045,"Lonsdale before Barber",,  41.882997, -71.400325,,,0,,,0
  56050,056050,"Lonsdale before Ivy",,  41.880910, -71.400207,,,0,,,0
  56065,056065,"Dexter & Barton (before Court)",,  41.881159, -71.390426,,,0,,deba,0
  56070,056070,"Mineral Spring after Smithfield",,  41.871170, -71.414163,,,0,,,0
  56075,056075,"Mineral Spring before Slater",,  41.874627, -71.396942,,,0,,,0
  56090,056090,"Opposite 1158 Lonsdale",,  41.895566, -71.404722,,,0,,,0
  56100,056100,"Lonsdale before Valley View",,  41.897559, -71.404341,,,0,,,0
  56105,056105,"Lonsdale opposite Edgehill",,  41.899641, -71.404915,,,0,,,0
  56120,056120,"Lonsdale opposite Lonsdale School St",,  41.908364, -71.403002,,,0,,,0
  56125,056125,"Mendon opposite Franklin",,  41.917497, -71.405973,,,0,,,0
  56130,056130,"Mendon after Marshall",,  41.920472, -71.408738,,,0,,,0
  56135,056135,"Opposite 300 Mendon",,  41.921990, -71.410403,,,0,,,0
  56140,056140,"593 Mendon",,  41.923204, -71.411703,,,0,,,0
  56145,056145,"Mendon before Ora Murphy",,  41.933403, -71.426692,,,0,,,0
  56150,056150,"Mendon opposite Ashton",,  41.935744, -71.428919,,,0,,,0
  56160,056160,"Mendon before Angell",,  41.937368, -71.429393,,,0,,,0
  56165,056165,"RI-116 after Blackstone River State Park",,  41.937087, -71.436240,,,0,,,0
  56170,056170,"640 George Washington",,  41.934652, -71.459804,,,0,,,0
  56175,056175,"RI-116 opposite Lincoln Mall Entrance",,  41.935066, -71.477274,,,0,,,0
  56176,056176,"RI-116 before Wake Robin",,  41.935132, -71.473729,,,0,,,0
  56185,056185,"Opposite 28 Albion",,  41.931029, -71.482710,,,0,,,0
  56195,056195,"695 George Washington",,  41.934859, -71.444902,,,0,,,0
  56200,056200,"RI-116 after Bank of America",,  41.935640, -71.440450,,,0,,,0
  56205,056205,"RI-116 opposite Blackstone River State Park",,  41.936993, -71.436053,,,0,,,0
  56215,056215,"Ashton (RI-116 & RI-122)",,  41.939035, -71.431456,,,0,,asht,0
  56225,056225,"Mendon opposite Ora Murphy",,  41.933623, -71.427038,,,0,,,0
  56235,056235,"Mendon before Hunt",,  41.926678, -71.417666,,,0,,,0
  56240,056240,"Mendon at Berkeley Commons",,  41.922880, -71.411558,,,0,,,0
  56245,056245,"Mendon before Lenox",,  41.918386, -71.406891,,,0,,,0
  56250,056250,"Mendon after Franklin",,  41.917297, -71.405969,,,0,,,0
  56255,056255,"Mendon after Broad",,  41.913852, -71.403952,,,0,,,0
  56260,056260,"Lonsdale before Cook",,  41.909925, -71.402777,,,0,,,0
  56265,056265,"Lonsdale before Lonsdale School St",,  41.908281, -71.403197,,,0,,,0
  56310,056310,"Central after Mendon",,  41.885530, -71.364033,,,0,,,0
  56311,056311,"Central after Freeman",,  41.885282, -71.366046,,,0,,,0
  56335,056335,"Central after Chase",,  41.888860, -71.350611,,,0,,,0
  56435,056435,"Pond before Young",,  41.871853, -71.374677,,,0,,,0
  56500,056500,"Walcott after French",,  41.877299, -71.375125,,,0,,,0
  56515,056515,"Armistice after George Bennett",,  41.880270, -71.364101,,,0,,,0
  56525,056525,"Armistice before Littlefield",,  41.878543, -71.355252,,,0,,,0
  56530,056530,"Armistice opposite Parkside",,  41.875742, -71.342971,,,0,,,0
  56560,056560,"Walcott before Underwood",,  41.876972, -71.377645,,,0,,,0
  56565,056565,"Douglas opposite Maureen",,  41.894696, -71.496296,,,0,,,0
  56605,056605,"Smithfield opposite Colonial",,  41.858106, -71.459545,,,0,,,0
  56615,056615,"Smithfield before Colonial",,  41.857988, -71.460079,,,0,,,0
  56640,056640,"Smith after Academy",,  41.842844, -71.445560,,,0,,,0
  56655,056655,"Mineral Spring before Martin",,  41.864504, -71.448176,,,0,,,0
  56660,056660,"Mineral Spring at N Providence High School",,  41.861766, -71.460143,,,0,,,0
  56665,056665,"Mineral Spring before Andover",,  41.862685, -71.455398,,,0,,,0
  56670,056670,"Mineral Spring before Elmira",,  41.863888, -71.450300,,,0,,,0
  56675,056675,"Mineral Spring after Chenango",,  41.864305, -71.448539,,,0,,,0
  56680,056680,"Mineral Spring before Friendship",,  41.865109, -71.445303,,,0,,,0
  56695,056695,"Opposite 32 Main",,  42.000983, -71.515791,,,0,,,0
  56700,056700,"Providence before Avenue B",,  41.988949, -71.521810,,,0,,,0
  56705,056705,"Second before Van Zandt",,  41.498629, -71.320415,,,0,,,0
  56710,056710,"Second before Pine",,  41.496743, -71.320205,,,0,,,0
  56725,056725,"Second before Marsh",,  41.491484, -71.319480,,,0,,,0
  56750,056750,"Bellevue after Rough Point",,  41.456253, -71.306267,,,0,,,0
  56760,056760,"Bellevue opposite Rough Point",,  41.456268, -71.306389,,,0,,,0
  56765,056765,"120 Girard",,  41.514639, -71.313804,,,0,,,0
  56775,056775,"W Main opposite Maplewood",,  41.519450, -71.299852,,,0,,,0
  56795,056795,"Miantonomi Park (Hillside & Eisenhower)",,  41.509751, -71.307886,,,0,,topk,0
  56805,056805,"W Main opposite Hart",,  41.517556, -71.300380,,,0,,,0
  56830,056830,"Boyds opposite Anthony",,  41.629983, -71.245701,,,0,,,0
  56835,056835,"E Main before Rego",,  41.518066, -71.296383,,,0,,,0
  56840,056840,"502 Bristol Ferry",,  41.628566, -71.255030,,,0,,,0
  56880,056880,"RI-3 before RI-216",,  41.423398, -71.786295,,,0,,,0
  56885,056885,"RI-3 opposite Maxson Hill",,  41.427378, -71.783669,,,0,,,0
  56890,056890,"RI-3 after Milrose",,  41.394876, -71.802549,,,0,,,0
  56895,056895,"Arnold before Twin Lake",,  41.678382, -71.556849,,,0,,,0
  56905,056905,"Ten Rod after Lang",,  41.578881, -71.507977,,,0,,,0
  56910,056910,"1675 Ten Rod (RI-2)",,  41.576487, -71.514626,,,0,,,0
  56920,056920,"RI-2 opposite Wolf Rock",,  41.511531, -71.556922,,,0,,,0
  56930,056930,"Kingstown after Curtis Corner",,  41.462060, -71.509392,,,0,,,0
  56945,056945,"1436 Kingstown",,  41.454270, -71.505427,,,0,,,0
  56950,056950,"High after Allen",,  41.444983, -71.502939,,,0,,,0
  56965,056965,"Main before Robinson",,  41.438880, -71.498711,,,0,,,0
  56970,056970,"Main after Woodruff",,  41.440763, -71.495199,,,0,,,0
  56975,056975,"Old Tower Hill opposite Job Lot",,  41.441673, -71.486962,,,0,,,0
  56990,056990,"Point Judith after Sunnybrook Farm",,  41.421664, -71.481529,,,0,,,0
  56995,056995,"Point Judith opposite Old Point Judith",,  41.417617, -71.479815,,,0,,,0
  57000,057000,"Point Judith after Foddering Farm",,  41.412123, -71.478398,,,0,,,0
  57005,057005,"Point Judith after Palm Beach",,  41.402838, -71.479576,,,0,,,0
  57010,057010,"Point Judith after Martin",,  41.399290, -71.479989,,,0,,,0
  57025,057025,"Burnside before Ocean",,  41.392075, -71.471463,,,0,,,0
  57030,057030,"Ocean after Greenbrier",,  41.386992, -71.477278,,,0,,,0
  57035,057035,"Knowlesway after Ocean",,  41.386461, -71.477978,,,0,,,0
  57040,057040,"Knowlesway after Longview",,  41.386962, -71.480056,,,0,,,0
  57045,057045,"Knowlesway before Erie",,  41.387318, -71.481944,,,0,,,0
  57050,057050,"Knowlesway after Coffey",,  41.387825, -71.485034,,,0,,,0
  57055,057055,"Point Judith after Knowlesway",,  41.387328, -71.485800,,,0,,,0
  57065,057065,"Point Judith after Salty Acres",,  41.380880, -71.488065,,,0,,,0
  57075,057075,"Sand Hill Cove after Hemlock",,  41.375016, -71.491027,,,0,,,0
  57080,057080,"Sand Hill Cove before Chestnut",,  41.374395, -71.492440,,,0,,,0
  57105,057105,"Main before River",,  41.440731, -71.497062,,,0,,,0
  57115,057115,"Opposite 50 High",,  41.438122, -71.502026,,,0,,,0
  57120,057120,"High after Cemetery",,  41.441680, -71.502244,,,0,,,0
  57125,057125,"Kingstown & High",,  41.451400, -71.500687,,,0,,petr,0
  57136,057136,"RI-2 before Yawgoo Valley",,  41.521522, -71.553816,,,0,,,0
  57140,057140,"RI-2 before Fox Hollow",,  41.565093, -71.517419,,,0,,,0
  57165,057165,"Pond after Arch",,  41.872175, -71.373633,,,0,,,0
  57170,057170,"Summit before Johnson",,  41.874169, -71.378397,,,0,,,0
  57180,057180,"Summit before Walcott",,  41.876298, -71.379077,,,0,,,0
  57190,057190,"Summit after Walcott",,  41.875864, -71.379095,,,0,,,0
  57195,057195,"Great Island at Coast Guard",,  41.377935, -71.511657,,,0,,,0
  57205,057205,"Sand Hill Cove before Chestnut",,  41.373951, -71.493059,,,0,,,0
  57215,057215,"Point Judith opposite Saltaire",,  41.375682, -71.488519,,,0,,,0
  57220,057220,"Point Judith after Schooner Cove",,  41.378492, -71.488229,,,0,,,0
  57225,057225,"Point Judith at USAR Center",,  41.381459, -71.487498,,,0,,,0
  57235,057235,"Point Judith before Knowlesway",,  41.387555, -71.485485,,,0,,,0
  57245,057245,"Burnside before Desano",,  41.393056, -71.474361,,,0,,,0
  57250,057250,"Knowlesway before Ocean",,  41.386333, -71.477948,,,0,,,0
  57255,057255,"Ocean opposite Greenbrier",,  41.387522, -71.476590,,,0,,,0
  57260,057260,"Ocean before Burnside",,  41.391049, -71.471978,,,0,,,0
  57265,057265,"Burnside before Jamestown",,  41.394059, -71.480550,,,0,,,0
  57270,057270,"Burnside opposite Desano",,  41.393182, -71.474200,,,0,,,0
  57275,057275,"Burnside after Charlestown",,  41.394063, -71.479282,,,0,,,0
  57285,057285,"Opposite 707 Point Judith",,  41.396264, -71.481227,,,0,,,0
  57290,057290,"Point Judith after Lindsley",,  41.399781, -71.479569,,,0,,,0
  57295,057295,"Point Judith after Manning",,  41.404000, -71.479052,,,0,,,0
  57300,057300,"Point Judith after Windermere",,  41.413024, -71.478158,,,0,,,0
  57305,057305,"Point Judith before Old Point Judith",,  41.417035, -71.479115,,,0,,,0
  57310,057310,"Point Judith opposite Sunnybrook Farm",,  41.421807, -71.481264,,,0,,,0
  57315,057315,"Point Judith after Westmoreland",,  41.425895, -71.480895,,,0,,,0
  57320,057320,"90 Point Judith",,  41.429193, -71.480742,,,0,,,0
  57405,057405,"North opposite Longfellow",,  41.500859, -71.374804,,,0,,,0
  57510,057510,"Narragansett before Green",,  41.496246, -71.369390,,,0,,,0
  57520,057520,"Narragansett before North",,  41.496256, -71.374078,,,0,,,0
  57525,057525,"North before Longfellow",,  41.500719, -71.374613,,,0,,,0
  57526,057526,"North after Tashtassuc",,  41.525682, -71.374779,,,0,,,0
  57530,057530,"RI-138 before RI-1",,  41.494629, -71.456956,,,0,,,0
  57535,057535,"Park & Ride (RI-1 & RI-138) on Bridgetown",,  41.494588, -71.456001,,,0,,rtwe,0
  57540,057540,"Bridgetown after Riverside",,  41.488691, -71.446620,,,0,,,0
  57555,057555,"Bridgetown after Middlebridge",,  41.488056, -71.449366,,,0,,,0
  57560,057560,"Bridgetown before Walmsley",,  41.488291, -71.449408,,,0,,,0
  57565,057565,"Park & Ride (RI-1 & RI-138) at 61 Mooresfield",,  41.494603, -71.458699,,,0,,rtwe,0
  57660,057660,"Newport & Central",,  41.888025, -71.353617,,,0,,nece,0
  57665,057665,"Bradley before Benefit",,  41.891426, -71.344334,,,0,,,0
  57675,057675,"N Bend after Walcott",,  41.878110, -71.372851,,,0,,,0
  57680,057680,"Newport & Central",,  41.888116, -71.353627,,,0,,nece,0
  57685,057685,"N Bend before Walcott",,  41.878162, -71.372970,,,0,,,0
  57690,057690,"Walcott after Walnut",,  41.877327, -71.375563,,,0,,,0
  57705,057705,"Columbus & George Bennett (before Birch)",,  41.870496, -71.365878,,,0,,cogb,0
  57730,057730,"Arctic Center (Main before St Mary)",,  41.703895, -71.524130,,,0,,arce,0
  57740,057740,"Arctic Center (Main before Washington)",,  41.703611, -71.524116,,,0,,arce,0
  57760,057760,"Admiral Kalbfus before Rolling Green",,  41.506809, -71.319386,,,0,,akrg,0
  57840,057840,"Coddington opposite Niagara",,  41.518491, -71.302965,,,0,,,0
  57870,057870,"Coddington opposite John Chaffee",,  41.518427, -71.313494,,,0,,,0
  58040,058040,"Underwood after Walcott",,  41.877392, -71.378397,,,0,,,0
  58045,058045,"Underwood before Grove",,  41.878527, -71.378151,,,0,,,0
  58050,058050,"Rochambeau after Cole",,  41.846061, -71.389531,,,0,,,0
  58060,058060,"Elmgrove after Woodbury",,  41.845182, -71.391926,,,0,,,0
  58070,058070,"Elmgrove & Savoy (before Sessions)",,  41.842003, -71.392696,,,0,,elsa,0
  58105,058105,"Opposite 327 Elmgrove",,  41.839972, -71.392556,,,0,,,0
  58110,058110,"Elmgrove before Freeman",,  41.837813, -71.392045,,,0,,,0
  58120,058120,"Elmgrove after President",,  41.834904, -71.391150,,,0,,,0
  58135,058135,"Marble House (on Bellevue)",,  41.462471, -71.306515,,,0,,maho,0
  58140,058140,"Gate after Sam's Circle",,  41.605650, -71.447153,,,0,,kogr,0
  58145,058145,"CCRI Newport",,  41.517298, -71.313119,,,0,,ccrn,0
  58150,058150,"Eddy & South",,  41.817852, -71.407281,,,0,,unec,0
  58165,058165,"446 Post",,  41.759671, -71.405608,,,0,,,0
  58175,058175,"Eddy after Eudora",,  41.807995, -71.407166,,,0,,,0
  58180,058180,"Warwick opposite Harding",,  41.759719, -71.404782,,,0,,,0
  58185,058185,"Meadowbrook (Warwick & Sandy Lane)",,  41.713487, -71.399323,,,0,,wasa,0
  58205,058205,"Samuel Gorton at Marina",,  41.699532, -71.380745,,,0,,,0
  58230,058230,"Warwick at Stop & Shop",,  41.709644, -71.397882,,,0,,,0
  58235,058235,"Warwick before Dawson",,  41.746042, -71.405843,,,0,,,0
  58240,058240,"Warwick after Urban",,  41.751061, -71.403953,,,0,,,0
  58245,058245,"706 Warwick",,  41.757421, -71.404418,,,0,,,0
  58250,058250,"W Franklin after Broad",,  41.816815, -71.416497,,,0,,,0
  58260,058260,"Prairie before Gallup",,  41.800081, -71.412539,,,0,,,0
  58290,058290,"Jefferson before Echo",,  41.715019, -71.447807,,,0,,,0
  58310,058310,"Putnam before Levi",,  41.870246, -71.521843,,,0,,,0
  58315,058315,"Opposite 668 Putnam",,  41.875946, -71.565998,,,0,,,0
  58320,058320,"711 Putnam",,  41.876701, -71.568568,,,0,,,0
  58325,058325,"Opposite 1018 Putnam",,  41.906577, -71.660221,,,0,,,0
  58330,058330,"Opposite 1116 Putnam",,  41.910059, -71.668163,,,0,,,0
  58335,058335,"545 Victory",,  41.944144, -71.655121,,,0,,,0
  58340,058340,"849 Victory",,  41.949893, -71.648367,,,0,,,0
  58345,058345,"Opposite 908 Victory",,  41.951463, -71.649122,,,0,,,0
  58350,058350,"Mapleville (520 Central)",,  41.957761, -71.656284,,,0,,mapl,0
  58360,058360,"Chapel & Main (before Chapel)",,  41.965921, -71.676945,,,0,,harr,0
  58365,058365,"172 Chapel",,  41.968536, -71.687459,,,0,,,0
  58370,058370,"Main opposite Albee",,  41.958763, -71.701371,,,0,,,0
  58385,058385,"Putnam before Terry",,  41.904889, -71.647124,,,0,,,0
  58390,058390,"Putnam before Lake Harmony",,  41.885596, -71.587248,,,0,,,0
  58395,058395,"Putnam before Vernon",,  41.876675, -71.568805,,,0,,,0
  58415,058415,"Lockwood Street (Northbound)",,  41.815222, -71.420668,,,0,,,0
  58420,058420,"GARDEN CITY DR AFTER HILLSIDE",,  41.764700, -71.457841,,,0,,,0
  58460,058460,"Washington after MacArthur",,  41.695440, -71.538999,,,0,,,0
  58465,058465,"S Main & Tiogue (after S Main)",,  41.680004, -71.575397,,,0,,wash,0
  58485,058485,"Electric Boat/North (Quonset Rd before Dillabur)",,  41.590067, -71.420920,,,0,,elbt,0
  58495,058495,"3445 Post",,  41.695466, -71.458247,,,0,,,0
  58505,058505,"4365 Post",,  41.672067, -71.448136,,,0,,,0
  58525,058525,"Opposite 130 Post",,  41.570774, -71.461408,,,0,,,0
  58530,058530,"209 Post",,  41.568900, -71.461813,,,0,,,0
  58535,058535,"275 Tower Hill",,  41.567268, -71.463028,,,0,,,0
  58540,058540,"Phillips opposite Boone",,  41.567660, -71.456948,,,0,,,0
  58550,058550,"Boston Neck opposite Waldron",,  41.552471, -71.440993,,,0,,,0
  58575,058575,"Farewell after Long",,  41.499051, -71.317134,,,0,,,0
  58580,058580,"Farewell after Americas Cup",,  41.495458, -71.316665,,,0,,,0
  58590,058590,"Farewell opposite Long",,  41.499323, -71.317022,,,0,,,0
  58605,058605,"Boston Neck before Highland",,  41.520041, -71.423987,,,0,,,0
  58615,058615,"Boston Neck before Oakland)",,  41.567762, -71.451154,,,0,,,0
  58620,058620,"Phillips after Boone",,  41.567582, -71.457368,,,0,,,0
  58630,058630,"319 Phillips",,  41.566252, -71.462854,,,0,,,0
  58635,058635,"Opposite 275 Tower Hill",,  41.567411, -71.462796,,,0,,,0
  58640,058640,"Post before Boone",,  41.569225, -71.461316,,,0,,,0
  58645,058645,"130 Post",,  41.571069, -71.461269,,,0,,,0
  58650,058650,"Post before Newcomb",,  41.606906, -71.455525,,,0,,,0
  58665,058665,"Devils Foot after Namcook",,  41.606826, -71.456472,,,0,,,0
  58760,058760,"Fairmount opposite Water",,  42.003728, -71.522269,,,0,,,0
  58765,058765,"Fairmount & Second (before First)",,  42.002245, -71.525703,,,0,,fmse,0
  58770,058770,"Sackett after Broad",,  41.795952, -71.412969,,,0,,,0
  58780,058780,"Douglas before Harris",,  41.903530, -71.506158,,,0,,,0
  58790,058790,"Fidelity Investments",,  41.927506, -71.531622,,,0,,fide,0
  58795,058795,"Douglas Pike/RI-7 & I-295 (after Thurber)",,  41.912434, -71.516162,,,0,,d295,0
  58800,058800,"Opposite 387 Charles",,  41.843289, -71.418284,,,0,,,0
  58805,058805,"Fidelity Investments (Inner ring)",,  41.927688, -71.531488,,,0,,,0
  58815,058815,"Wampanoag Mall (at Stop & Shop)",,  41.823282, -71.356792,,,0,,wamp,0
  58830,058830,"Boyds at Park & Ride (East Main - Portsmouth)",,  41.627275, -71.243026,,,0,,pmpr,0
  58831,058831,"Park & Ride (East Main - Portsmouth)",,  41.627459, -71.242650,,,0,,pmpr,0
  58835,058835,"Fidelity Investments at 900 Salem St",,  41.934653, -71.531685,,,0,,,0
  58840,058840,"Fidelity Investments at 500 Salem St",,  41.932008, -71.528083,,,0,,,0
  58845,058845,"URI Bay Campus (Pier after S Ferry)",,  41.491985, -71.424052,,,0,,urib,0
  58870,058870,"Plenty Street",,  41.806897, -71.420167,,,0,,,0
  58880,058880,"Pawtuxet Bridge (Broad opposite Tucker)",,  41.766132, -71.390903,,,0,,pabr,0
  58910,058910,"Ives before Williams",,  41.823246, -71.392293,,,0,,,0
  58930,058930,"La Salle Square (Broadway opposite Atwells)",,  41.822570, -71.418046,,,0,,lasq,0
  58935,058935,"First & Main (after Cliff)",,  41.656042, -71.455128,,,0,,fima,0
  58940,058940,"Lincoln Mall Park & Ride (Rear Lot)",,  41.938688, -71.475118,,,0,,linr,0
  58945,058945,"Lincoln Mall at Target",,  41.937545, -71.478624,,,0,,,0
  58980,058980,"Prairie before Saratoga",,  41.805214, -71.414740,,,0,,,0
  58985,058985,"Hawthorne after Tennis Courts",,  41.789273, -71.412814,,,0,,,0
  58990,058990,"Roger Williams Park Zoo",,  41.789968, -71.415001,,,0,,rwzo,0
  58995,058995,"Hawthorne opposite Tennis Courts",,  41.789423, -71.412454,,,0,,,0
  59005,059005,"Prairie at Roger Williams Homes",,  41.796154, -71.410733,,,0,,,0
  59015,059015,"MET School (Public St - Providence)",,  41.806343, -71.411652,,,0,,mets,0
  59025,059025,"Franklin before Bassett",,  41.815845, -71.412416,,,0,,,0
  59030,059030,"E Franklin before Broad",,  41.817616, -71.415562,,,0,,,0
  59035,059035,"Airport Interlink (700 Jefferson)",,  41.727592, -71.443340,,,0,,intl,0
  59060,059060,"Slater Mill (Roosevelt & Main)",,  41.877357, -71.383297,,,0,,slmi,0
  59140,059140,"Elmwood before Sixth",,  41.752122, -71.423416,,,0,,,0
  59145,059145,"Atwells before Harris",,  41.824477, -71.434829,,,0,,,0
  59150,059150,"Atwells after Harris",,  41.824335, -71.434662,,,0,,,0
  59155,059155,"Opposite 1644 Chalkstone",,  41.833117, -71.463264,,,0,,,0
  59170,059170,"S Water opposite Tockwotton",,  41.817025, -71.400214,,,0,,,0
  59175,059175,"1950 Elmwood",,  41.754765, -71.423681,,,0,,,0
  59180,059180,"Elmwood after Dixon",,  41.780305, -71.420039,,,0,,,0
  59195,059195,"Pontiac opposite Howard",,  41.741010, -71.460502,,,0,,,0
  59210,059210,"Howard after Latham",,  41.743961, -71.464175,,,0,,,0
  59215,059215,"Pontiac after Paine",,  41.786196, -71.431528,,,0,,,0
  59220,059220,"Rolfe after Clarence",,  41.776585, -71.436481,,,0,,,0
  59240,059240,"Pawtucket at East Providence High School",,  41.819382, -71.356007,,,0,,,0
  59250,059250,"S Main at Superior Court",,  41.825220, -71.407400,,,0,,,0
  59275,059275,"Opposite 7 Valley",,  41.523669, -71.296706,,,0,,,0
  59280,059280,"Browns before Bennys",,  41.537856, -71.292398,,,0,,,0
  59305,059305,"Maple before Hillside",,  41.516098, -71.310314,,,0,,,0
  59315,059315,"Bristol Ferry after Barkers",,  41.630733, -71.254179,,,0,,,0
  59320,059320,"Hope opposite Thames",,  41.676135, -71.278545,,,0,,,0
  59325,059325,"Main before Franklin",,  41.725290, -71.281443,,,0,,,0
  59350,059350,"Elmwood before Westfield",,  41.810152, -71.423961,,,0,,,0
  59565,059565,"3111 E Main",,  41.613134, -71.246083,,,0,,,0
  59570,059570,"3104 E Main",,  41.613064, -71.246262,,,0,,,0
  59575,059575,"E Main after Henry Davis",,  41.594491, -71.252703,,,0,,,0
  59580,059580,"E Main before Crossings",,  41.585395, -71.252322,,,0,,,0
  59585,059585,"E Main before North",,  41.536076, -71.267720,,,0,,,0
  59605,059605,"Point & Prairie (at W Franklin before Maple)",,  41.815452, -71.414732,,,0,,popr,0
  59610,059610,"Prairie before Early",,  41.796019, -71.410806,,,0,,,0
  59615,059615,"Prairie before Mystic",,  41.800354, -71.412507,,,0,,,0
  59620,059620,"Wampanoag before Socony",,  41.786522, -71.333883,,,0,,,0
  59630,059630,"Wampanoag at Forbes Field",,  41.782808, -71.334701,,,0,,,0
  59635,059635,"Hope after N Farm",,  41.707651, -71.280395,,,0,,,0
  59645,059645,"W Main after Rogers",,  41.543405, -71.291730,,,0,,,0
  59660,059660,"E Main before Johnson",,  41.524322, -71.278763,,,0,,,0
  59665,059665,"E Main opposite North",,  41.535829, -71.267747,,,0,,,0
  59675,059675,"East Main & Turnpike",,  41.600324, -71.250023,,,0,,emtu,0
  59700,059700,"RI-2 opposite First",,  41.532703, -71.547438,,,0,,,0
  59705,059705,"535 S County Trail (RI-2)",,  41.529361, -71.549706,,,0,,,0
  59710,059710,"2115 S County Trail (RI-2)",,  41.502806, -71.561785,,,0,,,0
  59715,059715,"Kingstown after Allisons",,  41.465888, -71.511322,,,0,,,0
  59720,059720,"South Kingstown Public Safety Complex",,  41.463467, -71.510084,,,0,,,0
  59730,059730,"Kingstown opposite Allisons",,  41.465890, -71.511238,,,0,,,0
  59740,059740,"Kingstown before Farm",,  41.472122, -71.515400,,,0,,,0
  59745,059745,"Kingstown before RI-138",,  41.479637, -71.520653,,,0,,,0
  59750,059750,"3411 Kingstown",,  41.483402, -71.553139,,,0,,,0
  59755,059755,"290 Point Judith",,  41.418393, -71.480017,,,0,,,0
  59760,059760,"Opposite 2115 S County Trail (RI-2)",,  41.502655, -71.561589,,,0,,,0
  59765,059765,"Opposite 535 S County Trail (RI-2)",,  41.529316, -71.549498,,,0,,,0
  59770,059770,"RI-2 after First",,  41.532559, -71.547354,,,0,,,0
  59775,059775,"Opposite 165 S County Rail (RI-2)",,  41.550027, -71.528892,,,0,,,0
  59780,059780,"730 S County Trail (RI-2)",,  41.556170, -71.519225,,,0,,,0
  59785,059785,"RI-2 after Plain",,  41.576532, -71.513278,,,0,,,0
  59790,059790,"RI-2 before Autumn",,  41.578837, -71.507602,,,0,,,0
  59795,059795,"165 S County Trail (RI-2)",,  41.549863, -71.529432,,,0,,,0
  59800,059800,"George between Marrin & Grace",,  41.872536, -71.387778,,,0,,,0
  59815,059815,"Dyer before Puritan",,  41.793619, -71.457630,,,0,,,0
  59825,059825,"Laurel Hill opposite Cliff",,  41.797182, -71.452351,,,0,,,0
  59830,059830,"Independence opposite Citizens Bank",,  41.789298, -71.500456,,,0,,,0
  59860,059860,"Mt Pleasant after Pomona",,  41.828120, -71.448919,,,0,,,0
  59865,059865,"Mt Pleasant at Our Lady of Providence",,  41.839738, -71.451912,,,0,,mopl,0
  59875,059875,"Atwells & Mt Pleasant",,  41.825508, -71.448766,,,0,,atmp,0
  59880,059880,"RI-246 after Twin River",,  41.893974, -71.446662,,,0,,,0
